PS100;PS80;PS60;PS40;PS20
0;0;0.866;0.134;0;
0;0.096;0.326;0.578;0;
0.006;0.334;0.66;0;0;
0;0;0;1;0;
0.005;0.329;0.666;0;0;
0;0;0;1;0;
0.011;0.439;0.55;0;0;
0;0;0;1;0;
0.009;0.183;0.808;0;0;
0;0;0;1;0;
0.007;0.25;0.743;0;0;
0;0;0;1;0;
0.008;0.034;0.927;0.031;0;
0;0;0;1;0;
0.005;0.189;0.806;0;0;
0;0;0;1;0;
0.005;0.037;0.958;0;0;
0;0;0;1;0;
0.007;0.288;0.705;0;0;
0;0;0;1;0;
0.003;0.161;0.836;0;0;
0;0;0;1;0;
0.002;0.462;0.536;0;0;
0;0;0;1;0;
0.01;0.298;0.692;0;0;
0;0;0;1;0;
0.004;0.512;0.484;0;0;
0;0;0;1;0;
0.005;0.265;0.73;0;0;
0;0;0;1;0;
0.005;0.316;0.679;0;0;
0;0;0;1;0;
0.013;0.023;0.961;0.003;0;
0;0;0;1;0;
0.011;0.098;0.891;0;0;
0;0;0;1;0;
0.007;0.036;0.63;0.327;0;
0;0;0;1;0;
0.003;0.034;0.713;0.25;0;
0;0;0;1;0;
0.003;0.024;0.724;0.249;0;
0;0;0;1;0;
0.001;0.099;0.9;0;0;
0;0;0;1;0;
0.011;0.029;0.875;0.085;0;
0;0;0;1;0;
0.008;0.035;0.937;0.02;0;
0;0;0;1;0;
0.002;0.01;0.71;0.278;0;
0;0;0;1;0;
0.009;0.03;0.731;0.23;0;
0;0;0;1;0;
0.002;0.013;0.71;0.275;0;
0;0;0;1;0;
0.004;0.011;0.949;0.036;0;
0;0;0;1;0;
0.01;0.028;0.834;0.128;0;
0;0;0;1;0;
0.003;0.03;0.931;0.036;0;
0;0;0;1;0;
0.008;0.024;0.789;0.179;0;
0;0;0;1;0;
0.007;0.04;0.897;0.056;0;
0;0;0;1;0;
0.002;0.023;0.806;0.169;0;
0;0;0;1;0;
0.001;0.061;0.938;0;0;
0;0;0;1;0;
0.002;0.009;0.787;0.202;0;
0;0;0;1;0;
0.005;0.01;0.918;0.067;0;
0;0;0;1;0;
0.002;0.01;0.8;0.188;0;
0;0;0;1;0;
0.011;0.031;0.871;0.087;0;
0;0;0;1;0;
0.011;0.022;0.835;0.132;0;
0;0;0;1;0;
0.005;0.025;0.932;0.038;0;
0;0;0;1;0;
0.008;0.024;0.829;0.139;0;
0;0;0;1;0;
0.008;0.029;0.963;0;0;
0;0;0;1;0;
0.006;0.022;0.84;0.132;0;
0;0;0;1;0;
0.007;0.084;0.909;0;0;
0;0;0;1;0;
0.006;0.033;0.865;0.096;0;
0;0;0;1;0;
0.006;0.082;0.912;0;0;
0;0;0;1;0;
0.001;0.014;0.985;0;0;
0;0;0;1;0;
0.005;0.203;0.792;0;0;
0;0;0;1;0;
0.004;0.083;0.913;0;0;
0;0;0;1;0;
0.006;0.366;0.628;0;0;
0;0;0;1;0;
0.007;0.202;0.791;0;0;
0;0;0;1;0;
0.005;0.406;0.589;0;0;
0;0;0;1;0;
0.006;0.205;0.789;0;0;
0;0;0;1;0;
0.008;0.373;0.619;0;0;
0;0;0;1;0;
0.003;0.116;0.881;0;0;
0;0;0;1;0;
0.007;0.262;0.731;0;0;
0;0;0;1;0;
0.012;0.045;0.899;0.044;0;
0;0;0;1;0;
0.01;0.138;0.852;0;0;
0;0;0;1;0;
0.007;0.034;0.857;0.102;0;
0;0;0;1;0;
0.008;0.161;0.831;0;0;
0;0;0;1;0;
