PS100;PS80;PS60;PS40;PS20
0;0;0;0.029;0.971;
0.004;0.01;0.656;0.33;0;
0;0;0;0;1;
0;0.112;0.271;0.617;0;
0;0;0;0;1;
0;0;0.192;0.808;0;
0;0;0;0.181;0.819;
0.003;0.029;0.229;0.739;0;
0;0;0;0.214;0.786;
0;0;0.101;0.899;0;
0;0;0;0.551;0.449;
0;0;0.109;0.891;0;
0;0;0;0.568;0.432;
0;0;0;0.763;0.237;
0;0;0.051;0.949;0;
0;0;0;0.566;0.434;
0.004;0.041;0.169;0.786;0;
0;0;0;0;1;
0.023;0.105;0.652;0.22;0;
0;0;0;0;1;
0.034;0.132;0.48;0.354;0;
0;0;0;0;1;
0.022;0.121;0.566;0.291;0;
0;0;0;0;1;
0.002;0.012;0.348;0.638;0;
0;0;0;0;1;
0.01;0.081;0.205;0.704;0;
0;0;0;0;1;
0;0;0.188;0.812;0;
0;0;0;0;1;
0.003;0.022;0.322;0.653;0;
0;0;0;0;1;
0;0;0.242;0.758;0;
0;0;0;0;1;
0;0.093;0.225;0.682;0;
0;0;0;0;1;
0;0;0.163;0.837;0;
0;0;0;0;1;
0;0.009;0.298;0.693;0;
0;0;0;0;1;
0;0;0.236;0.764;0;
0;0;0;0;1;
0.003;0.066;0.31;0.621;0;
0;0;0;0;1;
0;0;0.241;0.759;0;
0;0;0;0;1;
0.006;0.073;0.202;0.719;0;
0;0;0;0;1;
0;0;0.125;0.875;0;
0;0;0;0;1;
0;0.019;0.277;0.704;0;
0;0;0;0;1;
0;0;0.232;0.768;0;
0;0;0;0;1;
0.006;0.06;0.276;0.658;0;
0;0;0;0;1;
0;0;0.241;0.759;0;
0;0;0;0;1;
0.005;0.063;0.244;0.688;0;
0;0;0;0;1;
0;0;0.205;0.795;0;
0;0;0;0;1;
0;0.092;0.204;0.704;0;
0;0;0;0;1;
0;0;0.244;0.756;0;
0;0;0;0;1;
0.011;0.072;0.283;0.634;0;
0;0;0;0;1;
0;0;0.247;0.753;0;
0;0;0;0;1;
0.005;0.064;0.243;0.688;0;
0;0;0;0;1;
0;0;0.195;0.805;0;
0;0;0;0;1;
0;0.087;0.193;0.72;0;
0;0;0;0;1;
0;0;0.276;0.724;0;
0;0;0;0;1;
0.004;0.125;0.182;0.689;0;
0;0;0;0;1;
0;0;0.279;0.721;0;
0;0;0;0;1;
0.009;0.095;0.238;0.658;0;
0;0;0;0;1;
0;0;0.262;0.738;0;
0;0;0;0;1;
0.021;0.109;0.192;0.678;0;
0;0;0;0;1;
0;0;0.286;0.714;0;
0;0;0;0;1;
0.006;0.154;0.139;0.701;0;
0;0;0;0;1;
0;0.035;0.259;0.706;0;
0;0;0;0;1;
0.048;0.11;0.197;0.645;0;
0;0;0;0;1;
0;0.1;0.202;0.698;0;
0;0;0;0;1;
0.025;0.108;0.33;0.537;0;
0;0;0;0;1;
0;0.068;0.273;0.659;0;
0;0;0;0;1;
0.04;0.137;0.155;0.668;0;
0;0;0;0;1;
0;0;0.315;0.685;0;
0;0;0;0;1;
0.02;0.128;0.176;0.676;0;
0;0;0;0;1;
0;0;0.26;0.74;0;
0;0;0;0;1;
0;0.128;0.186;0.686;0;
0;0;0;0;1;
0;0;0.29;0.71;0;
0;0;0;0;1;
0.002;0.048;0.376;0.574;0;
0;0;0;0;1;
0;0;0.265;0.735;0;
0;0;0;0;1;
0.009;0.073;0.281;0.637;0;
0;0;0;0;1;
