PS100;PS80;PS60;PS40;PS20
0.017;0.001;0.687;0.295;0;
0.016;0.001;0.643;0.304;0.036;
0.003;0.001;0.664;0.332;0;
0.004;0.387;0.609;0;0;
0.084;0.916;0;0;0;
0.102;0.308;0.59;0;0;
0.372;0.628;0;0;0;
0.025;0.001;0.812;0.162;0;
0.001;0.601;0.398;0;0;
0.042;0.043;0.915;0;0;
0.003;0.901;0.096;0;0;
0.027;0.495;0.478;0;0;
0.209;0.791;0;0;0;
0.113;0.335;0.552;0;0;
0.517;0.483;0;0;0;
0.023;0.001;0.603;0.373;0;
0.006;0.311;0.683;0;0;
0.021;0.001;0.911;0.067;0;
0;0.718;0.282;0;0;
0.023;0.543;0.434;0;0;
0.32;0.68;0;0;0;
0.09;0.352;0.558;0;0;
0.613;0.387;0;0;0;
0.03;0.001;0.452;0.517;0;
0.004;0.081;0.915;0;0;
0.007;0.001;0.778;0.214;0;
0;0.202;0.798;0;0;
0.005;0.683;0.312;0;0;
0.29;0.71;0;0;0;
0.079;0.269;0.652;0;0;
0.429;0.571;0;0;0;
0.03;0.001;0.696;0.273;0;
0.005;0.412;0.583;0;0;
0.038;0.001;0.818;0.143;0;
0.003;0.509;0.488;0;0;
0.013;0.615;0.372;0;0;
0.154;0.846;0;0;0;
0.102;0.374;0.524;0;0;
0.367;0.633;0;0;0;
0.022;0.001;0.9;0.077;0;
0.002;0.708;0.29;0;0;
0.057;0.077;0.866;0;0;
0.016;0.984;0;0;0;
0.03;0.441;0.529;0;0;
0.079;0.921;0;0;0;
0.094;0.39;0.516;0;0;
0.284;0.716;0;0;0;
0.018;0.165;0.817;0;0;
0.006;0.923;0.071;0;0;
0.086;0.306;0.608;0;0;
0.298;0.702;0;0;0;
0.022;0.067;0.911;0;0;
0.005;0.984;0.011;0;0;
0.104;0.261;0.635;0;0;
0.334;0.666;0;0;0;
0.023;0.001;0.962;0.014;0;
0.006;0.904;0.09;0;0;
0.075;0.257;0.668;0;0;
0.293;0.707;0;0;0;
0.032;0.046;0.922;0;0;
0.017;0.983;0;0;0;
0.091;0.384;0.525;0;0;
0.498;0.502;0;0;0;
0.024;0.001;0.702;0.273;0;
0.001;0.569;0.43;0;0;
0.046;0.135;0.819;0;0;
0.106;0.894;0;0;0;
0.027;0.284;0.689;0;0;
0.14;0.86;0;0;0;
0.1;0.46;0.44;0;0;
0.573;0.427;0;0;0;
0.018;0.001;0.603;0.378;0;
0.008;0.351;0.641;0;0;
0.025;0.001;0.973;0.001;0;
0.004;0.831;0.165;0;0;
0.03;0.452;0.518;0;0;
0.35;0.65;0;0;0;
0.083;0.402;0.515;0;0;
0.664;0.336;0;0;0;
0.012;0.001;0.4;0.587;0;
0.002;0.063;0.935;0;0;
0.004;0.001;0.805;0.19;0;
0.001;0.406;0.593;0;0;
0.011;0.676;0.313;0;0;
0.46;0.54;0;0;0;
0.089;0.377;0.534;0;0;
0.783;0.217;0;0;0;
0.019;0.001;0.375;0.444;0.161;
0.003;0.275;0.722;0;0;
0.021;0.001;0.761;0.217;0;
0;0.523;0.477;0;0;
0.013;0.672;0.315;0;0;
0.448;0.552;0;0;0;
0.071;0.505;0.424;0;0;
0.948;0.052;0;0;0;
0.013;0.001;0.348;0.393;0.245;
0.001;0.463;0.536;0;0;
0.031;0.001;0.732;0.236;0;
0.001;0.71;0.289;0;0;
0.026;0.643;0.331;0;0;
0.433;0.567;0;0;0;
0.075;0.469;0.456;0;0;
0.871;0.129;0;0;0;
0.02;0.001;0.369;0.376;0.234;
0.003;0.408;0.589;0;0;
0.036;0.001;0.669;0.294;0;
0.004;0.488;0.508;0;0;
0.017;0.743;0.24;0;0;
0.422;0.578;0;0;0;
0.107;0.388;0.505;0;0;
0.788;0.212;0;0;0;
0.026;0.001;0.409;0.33;0.234;
0.005;0.408;0.587;0;0;
0.027;0.001;0.681;0.291;0;
0;0.515;0.485;0;0;
0.017;0.752;0.231;0;0;
0.436;0.564;0;0;0;
0.085;0.391;0.524;0;0;
0.841;0.159;0;0;0;
0.016;0.001;0.429;0.267;0.287;
