PS100;PS80;PS60;PS40;PS20
0;0;0;0;1;
0;0.204545;0.368182;0.427273;0;
0;0;0;0;1;
0;0;0.0681818;0.931818;0;
0;0;0;0;1;
0;0;0;0.518182;0.481818;
0;0;0;0;1;
0;0;0;0.686364;0.313636;
0;0;0;0.136364;0.863636;
0.0136364;0.0181818;0.368182;0.6;0;
0;0;0;0.309091;0.690909;
0.0545455;0.131818;0.65;0.163636;0;
0;0;0;0.318182;0.681818;
0.0136364;0.259091;0.727273;0;0;
0;0;0;0.227273;0.772727;
0.00909091;0.431818;0.559091;0;0;
0;0;0;0.277273;0.722727;
0.00909091;0.404545;0.586364;0;0;
0;0;0;0.386364;0.613636;
0.386364;0;0.240909;0.372727;0;
0;0;0;0;1;
0.05;0.477273;0.472727;0;0;
0;0;0;0;1;
0.00909091;0;0.727273;0.263636;0;
0;0;0;0;1;
0.0727273;0.0454545;0.0545455;0.827273;0;
0;0;0;0;1;
0.00909091;0.0181818;0.295455;0.677273;0;
0;0;0;0;1;
0.0545455;0.118182;0.25;0.577273;0;
0;0;0;0;1;
0.0363636;0.0772727;0.790909;0.0954545;0;
0;0;0;0;1;
0.05;0.222727;0.727273;0;0;
0;0;0;0;1;
0.0545455;0.386364;0.559091;0;0;
0;0;0;0;1;
0.0681818;0.440909;0.490909;0;0;
0;0;0;0.0545455;0.945455;
0.0545455;0.504545;0.440909;0;0;
0;0;0;0.213636;0.786364;
0.0272727;0.527273;0.445455;0;0;
0;0;0;0.372727;0.627273;
0.0954545;0.304545;0.6;0;0;
0;0;0;0.436364;0.563636;
0.104545;0.331818;0.390909;0.172727;0;
0;0;0;0.554545;0.445455;
0.0954545;0.459091;0.00454545;0.440909;0;
0;0;0;0.777273;0.222727;
0;0.118182;0.663636;0.218182;0;
0;0;0;0.795455;0.204545;
0;0.0727273;0.727273;0.2;0;
0;0;0;0.677273;0.322727;
0;0.177273;0.504545;0.318182;0;
0;0;0;0.668182;0.331818;
0;0.186364;0.486364;0.327273;0;
0;0;0;0.686364;0.313636;
0;0.145455;0.281818;0.572727;0;
0;0;0;0.272727;0.727273;
0.0136364;0.0227273;0.759091;0.204545;0;
0;0;0;0;1;
0.0863636;0.136364;0.422727;0.354545;0;
0;0;0;0;1;
0.00909091;0.140909;0.436364;0.413636;0;
0;0;0;0;1;
0;0.0772727;0.295455;0.627273;0;
0;0;0;0;1;
0;0.109091;0.168182;0.722727;0;
0;0;0;0;1;
0;0;0.340909;0.659091;0;
0;0;0;0;1;
0;0;0.331818;0.668182;0;
0;0;0;0;1;
0;0;0.136364;0.863636;0;
0;0;0;0;1;
0;0;0.0863636;0.913636;0;
0;0;0;0;1;
0;0;0.15;0.85;0;
0;0;0;0;1;
0;0.0727273;0.263636;0.663636;0;
0;0;0;0;1;
0.00909091;0.118182;0.263636;0.609091;0;
0;0;0;0;1;
0.00454545;0.2;0.136364;0.659091;0;
0;0;0;0;1;
0;0.131818;0.25;0.618182;0;
0;0;0;0;1;
0.00454545;0;0.695455;0.3;0;
0;0;0;0;1;
0.0272727;0.05;0.813636;0.109091;0;
0;0;0;0;1;
0.00454545;0.263636;0.731818;0;0;
0;0;0;0;1;
0.00909091;0.390909;0.6;0;0;
0;0;0;0;1;
0.00454545;0.590909;0.404545;0;0;
0;0;0;0.213636;0.786364;
0.213636;0.15;0.636364;0;0;
0;0;0;0.340909;0.659091;
0.0545455;0.418182;0.527273;0;0;
0;0;0;0.268182;0.731818;
0.268182;0;0.709091;0.0227273;0;
0;0;0;0;1;
0.0681818;0.504545;0.427273;0;0;
0;0;0;0;1;
0.0272727;0.440909;0.531818;0;0;
0;0;0;0;1;
0.104545;0.177273;0.45;0.268182;0;
0;0;0;0;1;
0;0.0772727;0.404545;0.518182;0;
0;0;0;0;1;
0;0;0;0.922727;0.0772727;
0;0;0;0;1;
0;0;0;0.431818;0.568182;
0;0;0;0;1;
0;0;0;0.418182;0.581818;
0;0;0;0;1;
0;0;0.0318182;0.968182;0;
0;0;0;0;1;
0.0727273;0.154545;0.281818;0.490909;0;
