PS100;PS80;PS60;PS40;PS20
0;0;0;0.2;0.8;
0.0604167;0.377083;0.5625;0;0;
0;0;0;0;1;
0.00208333;0.654167;0.34375;0;0;
0;0;0;0;1;
0.09375;0.5875;0.283333;0.0354167;0;
0;0;0;0;1;
0.110417;0.691667;0.1125;0.0854167;0;
0;0;0;0;1;
0.00625;0.685417;0.308333;0;0;
0;0;0;0;1;
0.025;0.6375;0.3375;0;0;
0;0;0;0;1;
0.0229167;0.635417;0.341667;0;0;
0;0;0;0;1;
0.00416667;0.685417;0.310417;0;0;
0;0;0;0;1;
0;0.727083;0.208333;0.0645833;0;
0;0;0;0;1;
0.0604167;0.61875;0.320833;0;0;
0;0;0;0;1;
0.0916667;0.616667;0.25;0.0416667;0;
0;0;0;0;1;
0.075;0.672917;0.18125;0.0708333;0;
0;0;0;0;1;
0.0416667;0.564583;0.39375;0;0;
0;0;0;0;1;
0.0354167;0.614583;0.35;0;0;
0;0;0;0;1;
0.0270833;0.5375;0.435417;0;0;
0;0;0;0;1;
0.0458333;0.5625;0.322917;0.06875;0;
0;0;0;0;1;
0.00416667;0.447917;0.547917;0;0;
0;0;0;0;1;
0;0.647917;0.2125;0.139583;0;
0;0;0;0;1;
0.01875;0.464583;0.516667;0;0;
0;0;0;0;1;
0.0208333;0.73125;0.11875;0.129167;0;
0;0;0;0;1;
0.06875;0.541667;0.335417;0.0541667;0;
0;0;0;0;1;
0.0166667;0.727083;0.25625;0;0;
0;0;0;0;1;
0.05625;0.65;0.25625;0.0375;0;
0;0;0;0;1;
0.00208333;0.758333;0.239583;0;0;
0;0;0;0;1;
0.00208333;0.729167;0.220833;0.0479167;0;
0;0;0;0;1;
0.00208333;0.764583;0.233333;0;0;
0;0;0;0;1;
0.0479167;0.685417;0.266667;0;0;
0;0;0;0;1;
0.0895833;0.6625;0.247917;0;0;
0;0;0;0;1;
0.0125;0.689583;0.297917;0;0;
0;0;0;0;1;
0.0125;0.695833;0.291667;0;0;
0;0;0;0;1;
0.0125;0.716667;0.270833;0;0;
0;0;0;0;1;
0.05625;0.733333;0.210417;0;0;
0;0;0;0;1;
0.06875;0.745833;0.185417;0;0;
0;0;0;0;1;
0.133333;0.689583;0.177083;0;0;
0;0;0;0;1;
0.122917;0.647917;0.229167;0;0;
0;0;0;0;1;
0.00208333;0.88125;0.116667;0;0;
0;0;0;0;1;
0.1125;0.589583;0.285417;0.0125;0;
0;0;0;0;1;
0.00625;0.925;0.06875;0;0;
0;0;0;0;1;
0.0895833;0.666667;0.24375;0;0;
0;0;0;0;1;
0.0958333;0.75;0.154167;0;0;
0;0;0;0;1;
0.06875;0.710417;0.220833;0;0;
0;0;0;0;1;
0.00625;0.875;0.11875;0;0;
0;0;0;0;1;
0.0583333;0.695833;0.245833;0;0;
0;0;0;0;1;
0.0333333;0.885417;0.08125;0;0;
0;0;0;0;1;
0.0104167;0.88125;0.108333;0;0;
0;0;0;0;1;
0.0354167;0.947917;0.0166667;0;0;
0;0;0;0;1;
0.0666667;0.933333;0;0;0;
0;0;0;0;1;
0.195833;0.804167;0;0;0;
0;0;0;0;1;
0.179167;0.820833;0;0;0;
0;0;0;0;1;
0.216667;0.783333;0;0;0;
0;0;0;0;1;
0.152083;0.847917;0;0;0;
0;0;0;0;1;
0.1375;0.8625;0;0;0;
0;0;0;0;1;
0.0375;0.9625;0;0;0;
0;0;0;0;1;
0.10625;0.85;0.04375;0;0;
0;0;0;0;1;
0.104167;0.895833;0;0;0;
0;0;0;0;1;
0.152083;0.847917;0;0;0;
0;0;0;0;1;
0.14375;0.85625;0;0;0;
0;0;0;0;1;
0.16875;0.83125;0;0;0;
0;0;0;0;1;
0.145833;0.854167;0;0;0;
0;0;0;0;1;
0.179167;0.820833;0;0;0;
