PS100;PS80;PS60;PS40;PS20
0;0;0;0.204545;0.795455;
0.0363636;0.0681818;0.854545;0.0409091;0;
0;0;0;0;1;
0.05;0.272727;0.677273;0;0;
0;0;0;0;1;
0.0681818;0.204545;0.686364;0.0409091;0;
0;0;0;0;1;
0.0454545;0.240909;0.713636;0;0;
0;0;0;0;1;
0.0636364;0.186364;0.577273;0.172727;0;
0;0;0;0;1;
0.0590909;0.104545;0.809091;0.0272727;0;
0;0;0;0;1;
0.0590909;0.186364;0.563636;0.190909;0;
0;0;0;0;1;
0.0409091;0.122727;0.827273;0.00909091;0;
0;0;0;0;1;
0.0227273;0.140909;0.754545;0.0818182;0;
0;0;0;0;1;
0.0227273;0.122727;0.854545;0;0;
0;0;0;0;1;
0.0545455;0.168182;0.586364;0.190909;0;
0;0;0;0;1;
0.0409091;0.154545;0.709091;0.0954545;0;
0;0;0;0;1;
0.0772727;0.2;0.418182;0.304545;0;
0;0;0;0;1;
0.0590909;0.190909;0.527273;0.222727;0;
0;0;0;0;1;
0.0772727;0.195455;0.468182;0.259091;0;
0;0;0;0;1;
0.0681818;0.227273;0.531818;0.172727;0;
0;0;0;0;1;
0.0727273;0.263636;0.445455;0.218182;0;
0;0;0;0;1;
0.0681818;0.218182;0.654545;0.0590909;0;
0;0;0;0;1;
0.0863636;0.290909;0.418182;0.204545;0;
0;0;0;0;1;
0.0454545;0.195455;0.759091;0;0;
0;0;0;0;1;
0.0681818;0.213636;0.613636;0.104545;0;
0;0;0;0;1;
0.0363636;0.181818;0.781818;0;0;
0;0;0;0;1;
0.0772727;0.181818;0.563636;0.177273;0;
0;0;0;0;1;
0.0363636;0.1;0.845455;0.0181818;0;
0;0;0;0;1;
0.0545455;0.15;0.540909;0.254545;0;
0;0;0;0;1;
0.00909091;0.0590909;0.881818;0.05;0;
0;0;0;0;1;
0.0409091;0.127273;0.55;0.281818;0;
0;0;0;0;1;
0.0409091;0.109091;0.668182;0.181818;0;
0;0;0;0;1;
0;0.213636;0.477273;0.309091;0;
0;0;0;0;1;
0.0454545;0.118182;0.636364;0.2;0;
0;0;0;0;1;
0.0545455;0.172727;0.481818;0.290909;0;
0;0;0;0;1;
0.0363636;0.122727;0.745455;0.0954545;0;
0;0;0;0;1;
0.0590909;0.195455;0.468182;0.277273;0;
0;0;0;0;1;
0.0681818;0.168182;0.554545;0.209091;0;
0;0;0;0;1;
0.0636364;0.2;0.5;0.236364;0;
0;0;0;0;1;
0.0636364;0.204545;0.563636;0.168182;0;
0;0;0;0;1;
0.0681818;0.195455;0.527273;0.209091;0;
0;0;0;0;1;
0.05;0.218182;0.577273;0.154545;0;
0;0;0;0;1;
0.0227273;0.177273;0.627273;0.172727;0;
0;0;0;0;1;
0.0136364;0.113636;0.818182;0.0545455;0;
0;0;0;0;1;
0.0409091;0.254545;0.35;0.354545;0;
0;0;0;0;1;
0.0272727;0.177273;0.495455;0.3;0;
0;0;0;0;1;
0;0.263636;0.386364;0.35;0;
0;0;0;0;1;
0.0954545;0.268182;0.172727;0.463636;0;
0;0;0;0;1;
0;0.309091;0.386364;0.304545;0;
0;0;0;0;1;
0.0590909;0.227273;0.427273;0.286364;0;
0;0;0;0;1;
0;0.277273;0.436364;0.286364;0;
0;0;0;0;1;
0.0272727;0.168182;0.554545;0.25;0;
0;0;0;0;1;
0;0.209091;0.459091;0.331818;0;
0;0;0;0;1;
0;0.25;0.327273;0.422727;0;
0;0;0;0;1;
0;0.0409091;0.640909;0.318182;0;
0;0;0;0;1;
0.0136364;0.168182;0.386364;0.431818;0;
0;0;0;0;1;
0;0;0.631818;0.368182;0;
0;0;0;0;1;
0.0318182;0.195455;0.227273;0.545455;0;
0;0;0;0;1;
0;0;0.545455;0.454545;0;
0;0;0;0;1;
0.0363636;0.163636;0.222727;0.577273;0;
0;0;0;0;1;
0;0;0.577273;0.422727;0;
0;0;0;0;1;
0.0181818;0.109091;0.445455;0.427273;0;
0;0;0;0;1;
0;0.0909091;0.468182;0.440909;0;
0;0;0;0;1;
0.0136364;0.104545;0.527273;0.354545;0;
